NIVEL,NOMBRE,TURNO,DOMICILIO,COLONIA,ALCALDÍA,SOSTENIMIENTO,ubicacion,lat,lon,coordenadas
Primaria,GREGORIO TORRES QUINTERO,MATUTINO,NORTE 25 NO. 11,LINDAVISTA VALLEJO,GUSTAVO A. MADERO,Particular,"NORTE 25 NO. 11, LINDAVISTA VALLEJO, GUSTAVO A. MADERO",19.4917242,-99.1495925,"19.4917242,-99.1495925"
Primaria,FREINET,MATUTINO,"GABRIEL HERNÁNDEZ MANZANA 4, LOTE 9, NÚMERO 156",LA MAGDALENA,TLAHUAC,Particular,"GABRIEL HERNÁNDEZ MANZANA 4, LOTE 9, NÚMERO 156, LA MAGDALENA, TLAHUAC",19.2680683,-99.0056593,"19.2680683,-99.0056593"
Primaria,COLEGIO ANGLO AMERICANO DE COYOACAN,MATUTINO,AV. RÍO CHURUBUSCO No. 405,PASEOS DE TAXQUEÑA,COYOACAN,Particular,"AV. RÍO CHURUBUSCO No. 405, PASEOS DE TAXQUEÑA, COYOACAN",19.3505858,-99.1214968,"19.3505858,-99.1214968"
Primaria,TEMACHTIANI,MATUTINO,COMONFORT NO.80,SAN LUCAS,IZTAPALAPA,Particular,"COMONFORT NO.80, SAN LUCAS, IZTAPALAPA",19.3592088,-99.0958507,"19.3592088,-99.0958507"
Primaria,ANIBAL PONCE,MATUTINO,3 DE MAYO NO. 44,SAN JUAN XALPA,IZTAPALAPA,Particular,"3 DE MAYO NO. 44, SAN JUAN XALPA, IZTAPALAPA",19.3380868,-99.0815654,"19.3380868,-99.0815654"
Primaria,INSTITUTO OXFORD,MATUTINO,AVENIDA DE LAS TORRES NUM 131,OLIVAR DE LOS PADRES,ALVARO OBREGON,Particular,"AVENIDA DE LAS TORRES NUM 131, OLIVAR DE LOS PADRES, ALVARO OBREGON",19.3343168,-99.2432239,"19.3343168,-99.2432239"
Primaria,INSTITUTO GRAN BRETAÑA,MATUTINO,LUIS MANUEL ROJAS NO. 41,CONSTITUCION 1917,IZTAPALAPA,Particular,"LUIS MANUEL ROJAS NO. 41, CONSTITUCION 1917, IZTAPALAPA",19.3488401,-99.0639169,"19.3488401,-99.0639169"
Primaria,HÉROES DE CHAPULTEPEC,MATUTINO,JESÚS ALMANZA MZ. 630 LT. 79B,TEPALCATES,IZTAPALAPA,Particular,"JESÚS ALMANZA MZ. 630 LT. 79B, TEPALCATES, IZTAPALAPA",19.3914458,-99.0508139,"19.3914458,-99.0508139"
Primaria,CHARLES CHAPLIN,MATUTINO,PACIFICO No. 266,EL ROSEDAL,COYOACAN,Particular,"PACIFICO No. 266, EL ROSEDAL, COYOACAN",19.3395904,-99.1520186,"19.3395904,-99.1520186"
Primaria,INSTITUTO SALVADOR DIAZ MIRON,MATUTINO,ORIENTE 153 NO 3723,SALVADOR DIAZ MIRON,GUSTAVO A. MADERO,Particular,"ORIENTE 153 NO 3723, SALVADOR DIAZ MIRON, GUSTAVO A. MADERO",19.4855228,-99.0978242,"19.4855228,-99.0978242"
Primaria,CENTRO EDUCATIVO BRITANICO,MATUTINO,18 DE NOVIEMBRE DE 1917 NO 46,LA LAGUNA TICOMAN,GUSTAVO A. MADERO,Particular,"18 DE NOVIEMBRE DE 1917 NO 46, LA LAGUNA TICOMAN, GUSTAVO A. MADERO",19.5116542,-99.1303962,"19.5116542,-99.1303962"
Primaria,INSTITUTO KIEL,MATUTINO,MELON NO. 12,SAN JUAN XALPA,IZTAPALAPA,Particular,"MELON NO. 12, SAN JUAN XALPA, IZTAPALAPA",19.3362125,-99.0848322,"19.3362125,-99.0848322"
Primaria,LIBERTADES INDIVIDUALES,MATUTINO,DOBLE RINCONADA DE VILLA FRANQUEZA NO. 23,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"DOBLE RINCONADA DE VILLA FRANQUEZA NO. 23, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.3263349,-99.0395674,"19.3263349,-99.0395674"
Primaria,MICHAEL FARADAY,MATUTINO,MICHOACAN 206,CHALMA DE GUADALUPE,GUSTAVO A. MADERO,Particular,"MICHOACAN 206, CHALMA DE GUADALUPE, GUSTAVO A. MADERO",19.5505363,-99.1516207,"19.5505363,-99.1516207"
Primaria,VILLA EDUCATIVA MÉXICO,MATUTINO,ATEPOXCO 40 Y 44,TEPEYAC INSURGENTES,GUSTAVO A. MADERO,Particular,"ATEPOXCO 40 Y 44, TEPEYAC INSURGENTES, GUSTAVO A. MADERO",19.481703,-99.120573,"19.481703,-99.120573"
Primaria,CENTRO PEDAGOGICO MONTE ALBAN,MATUTINO,TIXTLA MANZANA 176 LOTE 2512,SAN FELIPE DE JESUS,GUSTAVO A. MADERO,Particular,"TIXTLA MANZANA 176 LOTE 2512, SAN FELIPE DE JESUS, GUSTAVO A. MADERO",19.498002,-99.0726749,"19.498002,-99.0726749"
Primaria,CENTRO DE FORMACION ESCOLAR BANTING,MATUTINO,CHICHIMÉCAS No. 201 MZ. 70 LT. 20,AJUSCO,COYOACAN,Particular,"CHICHIMÉCAS No. 201 MZ. 70 LT. 20, AJUSCO, COYOACAN",19.3197744,-99.1586983,"19.3197744,-99.1586983"
Primaria,SHARON CHRISTA MC AULIFFE,MATUTINO,CERRO NEGRO MANZANA 17 LOTE 17,CRUZ DEL FAROL,TLALPAN,Particular,"CERRO NEGRO MANZANA 17 LOTE 17, CRUZ DEL FAROL, TLALPAN",19.2699211,-99.2130476,"19.2699211,-99.2130476"
Primaria,INSTITUTO PEDAGOGICO NAZCA,MATUTINO,PLAYA ROQUETA No. 214,REFORMA IZTACCIHUATL NORTE,IZTACALCO,Particular,"PLAYA ROQUETA No. 214, REFORMA IZTACCIHUATL NORTE, IZTACALCO",19.3830357,-99.1250734,"19.3830357,-99.1250734"
Primaria,LA RAZA,MATUTINO,QUICHES 24,LA RAZA,AZCAPOTZALCO,Particular,"QUICHES 24, LA RAZA, AZCAPOTZALCO",19.4650676,-99.1470206,"19.4650676,-99.1470206"
Primaria,COLEGIO ANGLO HISPANO,MATUTINO,ZACANY NO. 94,SAN LORENZO XICOTENCATL,IZTAPALAPA,Particular,"ZACANY NO. 94, SAN LORENZO XICOTENCATL, IZTAPALAPA",19.3841451,-99.0260923,"19.3841451,-99.0260923"
Primaria,FRIDA KHALO,MATUTINO,MORELOS NO. 29,SAN ANTONIO CULHUACAN,IZTAPALAPA,Particular,"MORELOS NO. 29, SAN ANTONIO CULHUACAN, IZTAPALAPA",19.318906,-99.0888773,"19.318906,-99.0888773"
Primaria,COLEGIO MARK TWAIN,MATUTINO,RELAMPAGO NO. 5  MZ.8 LT. 3,VALLE DE LUCES,IZTAPALAPA,Particular,"RELAMPAGO NO. 5  MZ.8 LT. 3, VALLE DE LUCES, IZTAPALAPA",19.3393924,-99.0999772,"19.3393924,-99.0999772"
Primaria,COLEGIO IMCA,MATUTINO,AZTECAS NO.16,LA ASUNCION,IZTAPALAPA,Particular,"AZTECAS NO.16, LA ASUNCION, IZTAPALAPA",19.320201,-99.0418608,"19.320201,-99.0418608"
Primaria,COLEGIO CELESTIN FREINET,MATUTINO,PROL. ANILLO PERIFERICO NO. 39,CONSTITUCION 1917,IZTAPALAPA,Particular,"PROL. ANILLO PERIFERICO NO. 39, CONSTITUCION 1917, IZTAPALAPA",19.3455862,-99.0600769,"19.3455862,-99.0600769"
Primaria,COLEGIO LUIS ENRIQUE ERRO Y SOLER,MATUTINO,CAMINO A NATIVITAS 346,XALTOCAN,XOCHIMILCO,Particular,"CAMINO A NATIVITAS 346, XALTOCAN, XOCHIMILCO",19.2530667,-99.1024336,"19.2530667,-99.1024336"
Primaria,RUFINO TAMAYO,MATUTINO,DIVISIÓN DEL NORTE NÚMERO 59,CALYEQUITA,XOCHIMILCO,Particular,"DIVISIÓN DEL NORTE NÚMERO 59, CALYEQUITA, XOCHIMILCO",19.2528094,-99.0091015,"19.2528094,-99.0091015"
Primaria,DIANA LAURA RIOJAS DE COLOSIO,MATUTINO,ESTADO DE NUEVO LEON NO 68,LA PROVIDENCIA,GUSTAVO A. MADERO,Particular,"ESTADO DE NUEVO LEON NO 68, LA PROVIDENCIA, GUSTAVO A. MADERO",19.4805128,-99.0729645,"19.4805128,-99.0729645"
Primaria,COLEGIO LUIS PASTEUR,MATUTINO,RÍO MEZCALAPA NO. 1,PASEOS DE CHURUBUSCO,IZTAPALAPA,Particular,"RÍO MEZCALAPA NO. 1, PASEOS DE CHURUBUSCO, IZTAPALAPA",19.3876261,-99.0901036,"19.3876261,-99.0901036"
Primaria,INSTITUTO ÁNGEL M. CORZO,MATUTINO,QUECHOLOC 1,CANTERA PUENTE DE PIEDRA,TLALPAN,Particular,"QUECHOLOC 1, CANTERA PUENTE DE PIEDRA, TLALPAN",,,
Primaria,COCUXTA,MATUTINO,MORELOS NO. 21,BARRIO SAN PABLO,IZTAPALAPA,Particular,"MORELOS NO. 21, BARRIO SAN PABLO, IZTAPALAPA",19.358296,-99.088058,"19.358296,-99.088058"
Primaria,ESCUELA MEXICANA DIANA LAURA RIOJAS,MATUTINO,CERRADA UNIÓN No. 26,LA CRUZ,IZTACALCO,Particular,"CERRADA UNIÓN No. 26, LA CRUZ, IZTACALCO",19.4049796,-99.1144939,"19.4049796,-99.1144939"
Primaria,INSTITUTO MARIA P. DE ALVARADO,MATUTINO,SUR 20 No. 325,AGRICOLA ORIENTAL,IZTACALCO,Particular,"SUR 20 No. 325, AGRICOLA ORIENTAL, IZTACALCO",19.39168,-99.0728107,"19.39168,-99.0728107"
Primaria,COLEGIO VERDI,MATUTINO,NORTE 13 No. 291,MOCTEZUMA 2A SECCION,VENUSTIANO CARRANZA,Particular,"NORTE 13 No. 291, MOCTEZUMA 2A SECCION, VENUSTIANO CARRANZA",19.4259343,-99.0942782,"19.4259343,-99.0942782"
Primaria,COLEGIO RENACIMIENTO DANTE ALIGHIERI,MATUTINO,GENARO GARCÍA No. 195,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"GENARO GARCÍA No. 195, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.414461,-99.1033161,"19.414461,-99.1033161"
Primaria,COLEGIO LAS AMERICAS,MATUTINO,NORTE 86 A NO 6003 BIS,GERTRUDIS SANCHEZ,GUSTAVO A. MADERO,Particular,"NORTE 86 A NO 6003 BIS, GERTRUDIS SANCHEZ, GUSTAVO A. MADERO",19.4657286,-99.0990236,"19.4657286,-99.0990236"
Primaria,COLEGIO DEL BOSQUE,MATUTINO,PINO SUAREZ NUM 115,MIGUEL HIDALGO AMPLIACION,TLALPAN,Particular,"PINO SUAREZ NUM 115, MIGUEL HIDALGO AMPLIACION, TLALPAN",19.2834816,-99.2005348,"19.2834816,-99.2005348"
Primaria,"COLEGIO ""TRILINGÜE PEDRO MARIA ANAYA""",MATUTINO,PLATANALES 178,NUEVA SANTA MARIA,AZCAPOTZALCO,Particular,"PLATANALES 178, NUEVA SANTA MARIA, AZCAPOTZALCO",19.4650619,-99.1716716,"19.4650619,-99.1716716"
Primaria,AMERICAS UNIDAS,MATUTINO,CHIHUAHUA 23,ROMA NORTE,CUAUHTEMOC,Particular,"CHIHUAHUA 23, ROMA NORTE, CUAUHTEMOC",19.4185602,-99.1553665,"19.4185602,-99.1553665"
Primaria,COLEGIO BILINGUE WINDSOR,MATUTINO,AV. SANTA ANA No. 368,SAN FRANCISCO CULHUACAN,COYOACAN,Particular,"AV. SANTA ANA No. 368, SAN FRANCISCO CULHUACAN, COYOACAN",19.3293522,-99.1223339,"19.3293522,-99.1223339"
Primaria,INSTITUTO LATINOAMERICANO,MATUTINO,GENERAL PEDRO ANAYA NO 203,MARTIN CARRERA,GUSTAVO A. MADERO,Particular,"GENERAL PEDRO ANAYA NO 203, MARTIN CARRERA, GUSTAVO A. MADERO",19.486394,-99.104659,"19.486394,-99.104659"
Primaria,COLEGIO MODERNO DE ORIENTE JEAN PIAGET,MATUTINO,SUR 22 No. 123,AGRICOLA ORIENTAL,IZTACALCO,Particular,"SUR 22 No. 123, AGRICOLA ORIENTAL, IZTACALCO",19.3879448,-99.0676203,"19.3879448,-99.0676203"
Primaria,COLEGIO LIBERTAD,MATUTINO,SUR 113 A No. 2415,GABRIEL RAMOS MILLAN,IZTACALCO,Particular,"SUR 113 A No. 2415, GABRIEL RAMOS MILLAN, IZTACALCO",19.3956392,-99.1081402,"19.3956392,-99.1081402"
Primaria,COLEGIO VASCONCELOS,MATUTINO,GENERAL MIGUEL QUINTANA 3,DANIEL GARZA,MIGUEL HIDALGO,Particular,"GENERAL MIGUEL QUINTANA 3, DANIEL GARZA, MIGUEL HIDALGO",19.4066622,-99.1960564,"19.4066622,-99.1960564"
Primaria,COLEGIO ASPEN,MATUTINO,IRAPUATO 63,CLAVERIA,AZCAPOTZALCO,Particular,"IRAPUATO 63, CLAVERIA, AZCAPOTZALCO",19.4642216,-99.1809717,"19.4642216,-99.1809717"
Primaria,CENTRO EDUCATIVO TENOCHTITLAN TLALPAN,MATUTINO,AV INSURGENTES SUR NO 4115,SANTA URSULA XITLA,TLALPAN,Particular,"AV INSURGENTES SUR NO 4115, SANTA URSULA XITLA, TLALPAN",19.2832666,-99.175545,"19.2832666,-99.175545"
Primaria,COLEGIO CANDAS AMERICANO,MATUTINO,JOSAFAT F. MARQUEZ NO. 116,UNIDAD HABITACIONAL COLONIAL IZTAPALAPA,IZTAPALAPA,Particular,"JOSAFAT F. MARQUEZ NO. 116, UNIDAD HABITACIONAL COLONIAL IZTAPALAPA, IZTAPALAPA",19.347495,-99.0567677,"19.347495,-99.0567677"
Primaria,CENTRO PEDAGOGICO FROEBEL,MATUTINO,WASHINGTON NUM 162,MODERNA,BENITO JUAREZ,Particular,"WASHINGTON NUM 162, MODERNA, BENITO JUAREZ",19.3931778,-99.134244,"19.3931778,-99.134244"
Primaria,"""ESCUELA WALDORF DE LA CIUDAD DE MÉXICO""",MATUTINO,AMACUZAC No. 226,SANTIAGO SUR BARRIO,IZTACALCO,Particular,"AMACUZAC No. 226, SANTIAGO SUR BARRIO, IZTACALCO",19.3891485,-99.126848,"19.3891485,-99.126848"
Primaria,COLEGIO PEDAGÓGICO DE MÉXICO,MATUTINO,5 DE MAYO MZ. 37 LT. 16,SANTA MARTHA ACATITLA,IZTAPALAPA,Particular,"5 DE MAYO MZ. 37 LT. 16, SANTA MARTHA ACATITLA, IZTAPALAPA",19.3615578,-99.0087486,"19.3615578,-99.0087486"
Primaria,"""LICEO UNIVERSITARIO JOSÉ VASCONCELOS""",MATUTINO,CARRETERA SAN JUAN TEPENAHUAC NO 25,SANTA ANA TLACOTENCO,MILPA ALTA,Particular,"CARRETERA SAN JUAN TEPENAHUAC NO 25, SANTA ANA TLACOTENCO, MILPA ALTA",19.1782031,-98.9994879,"19.1782031,-98.9994879"
Primaria,CENTRO EDUCATIVO TOPILEJO,MATUTINO,CAMINO ANTIGUO CUERNAVACA NUM 17,SAN MIGUEL TOPILEJO,TLALPAN,Particular,"CAMINO ANTIGUO CUERNAVACA NUM 17, SAN MIGUEL TOPILEJO, TLALPAN",,,
Primaria,COLEGIO MONTEVERDE,MATUTINO,AVENIDA SANTA LUCIA NUM 260,CLUB DE GOLF PRADOS DE LA MONTAÑA,CUAJIMALPA DE MORELOS,Particular,"AVENIDA SANTA LUCIA NUM 260, CLUB DE GOLF PRADOS DE LA MONTAÑA, CUAJIMALPA DE MORELOS",19.3564739,-99.2662522,"19.3564739,-99.2662522"
Primaria,COLEGIO LUIS ENRIQUE ERRO,MATUTINO,RECURSOS HIDRAÚLICOS No. 8,CUATRO ARBOLES,VENUSTIANO CARRANZA,Particular,"RECURSOS HIDRAÚLICOS No. 8, CUATRO ARBOLES, VENUSTIANO CARRANZA",19.4146335,-99.0861176,"19.4146335,-99.0861176"
Primaria,XOCHILHUITL,MATUTINO,PRIVADA 5 DE MAYO NUM 17,SAN ANTONIO TECOMITL,MILPA ALTA,Particular,"PRIVADA 5 DE MAYO NUM 17, SAN ANTONIO TECOMITL, MILPA ALTA",19.2159762,-98.9885801,"19.2159762,-98.9885801"
Primaria,COLEGIO BILINGUE DIANA SPENCER,MATUTINO,HIDALGO MZ. 23 LT. 13,GUADALUPE DEL MORAL,IZTAPALAPA,Particular,"HIDALGO MZ. 23 LT. 13, GUADALUPE DEL MORAL, IZTAPALAPA",19.3711662,-99.0764624,"19.3711662,-99.0764624"
Primaria,"""JOSÉ MARIA MORELOS Y PAVON""",MATUTINO,AV. 5 DE MAYO NO. 107 BIS,XALTOCAN,XOCHIMILCO,Particular,"AV. 5 DE MAYO NO. 107 BIS, XALTOCAN, XOCHIMILCO",19.2572398,-99.1035632,"19.2572398,-99.1035632"
Primaria,COLEGIO BENEDICTINO,MATUTINO,RIO BAMBA NO 850,LINDAVISTA,GUSTAVO A. MADERO,Particular,"RIO BAMBA NO 850, LINDAVISTA, GUSTAVO A. MADERO",19.4931698,-99.1252732,"19.4931698,-99.1252732"
Primaria,COLEGIO I CHANTLI,MATUTINO,AV. SAN FRANCISCO NUM. 604,SAN FRANCISCO BARRIO,LA MAGDALENA CONTRERAS,Particular,"AV. SAN FRANCISCO NUM. 604, SAN FRANCISCO BARRIO, LA MAGDALENA CONTRERAS",19.3151657,-99.2315399,"19.3151657,-99.2315399"
Primaria,COLEGIO XALLAPAN,MATUTINO,MIGUEL MIRAMON NO. 50,MARTIN CARRERA,GUSTAVO A. MADERO,Particular,"MIGUEL MIRAMON NO. 50, MARTIN CARRERA, GUSTAVO A. MADERO",19.4886515,-99.1104467,"19.4886515,-99.1104467"
Primaria,COLEGIO NUEVA ERA AMERICANO,MATUTINO,RÍO DE LA ANTIGUA NO. 35,PASEOS DE CHURUBUSCO,IZTAPALAPA,Particular,"RÍO DE LA ANTIGUA NO. 35, PASEOS DE CHURUBUSCO, IZTAPALAPA",19.3842291,-99.083698,"19.3842291,-99.083698"
Primaria,AMERICAS DEL TEPEYAC,MATUTINO,MANTA NO 606,LINDAVISTA,GUSTAVO A. MADERO,Particular,"MANTA NO 606, LINDAVISTA, GUSTAVO A. MADERO",19.4885681,-99.1357355,"19.4885681,-99.1357355"
Primaria,COLEGIO HARDEN,MATUTINO,JOSE MARIA VERTIZ NO 1075,NARVARTE,BENITO JUAREZ,Particular,"JOSE MARIA VERTIZ NO 1075, NARVARTE, BENITO JUAREZ",19.3824047,-99.152988,"19.3824047,-99.152988"
Primaria,INSTITUTO NACE,MATUTINO,URSULO GALVAN NO. 90,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,Particular,"URSULO GALVAN NO. 90, SANTA CRUZ MEYEHUALCO, IZTAPALAPA",19.3384865,-99.0463764,"19.3384865,-99.0463764"
Primaria,COLEGIO PEDREGAL DEL SUR,MATUTINO,CHICHIMÉCAS No. 434,AJUSCO,COYOACAN,Particular,"CHICHIMÉCAS No. 434, AJUSCO, COYOACAN",19.3150832,-99.1632749,"19.3150832,-99.1632749"
Primaria,ANNA SANDERS,MATUTINO,CALLE 57 NO. 107,UNIDAD SANTA CRUZ MEYEHUALCO,IZTAPALAPA,Particular,"CALLE 57 NO. 107, UNIDAD SANTA CRUZ MEYEHUALCO, IZTAPALAPA",19.3482194,-99.0449718,"19.3482194,-99.0449718"
Primaria,CENTRO ESCOLAR MAESTRO MEXICANO,MATUTINO,CALLE 3 No. 296,AGRICOLA PANTITLAN,IZTACALCO,Particular,"CALLE 3 No. 296, AGRICOLA PANTITLAN, IZTACALCO",19.4164627,-99.0643007,"19.4164627,-99.0643007"
Primaria,COLEGIO DOS CULTURAS,MATUTINO,LAGO ONEGA 160,ANAHUAC I,MIGUEL HIDALGO,Particular,"LAGO ONEGA 160, ANAHUAC I, MIGUEL HIDALGO",19.4474831,-99.1890623,"19.4474831,-99.1890623"
Primaria,COLEGIO BILINGÜE SAINT MARY,MATUTINO,SANTA MARIA LA RIBERA 72,SANTA MARIA LA RIBERA,CUAUHTEMOC,Particular,"SANTA MARIA LA RIBERA 72, SANTA MARIA LA RIBERA, CUAUHTEMOC",19.4496734,-99.1569017,"19.4496734,-99.1569017"
Primaria,COLEGIO VASCO DE QUIROGA,MATUTINO,MADRID NO. 64,CERRO DE LA ESTRELLA,IZTAPALAPA,Particular,"MADRID NO. 64, CERRO DE LA ESTRELLA, IZTAPALAPA",19.3243049,-99.0769149,"19.3243049,-99.0769149"
Primaria,COLEGIO SANTA FE,VESPERTINO,AV SANTA LUCIA NO 260,CLUB DE GOLF PRADOS DE LA MONTAÑA,CUAJIMALPA DE MORELOS,Particular,"AV SANTA LUCIA NO 260, CLUB DE GOLF PRADOS DE LA MONTAÑA, CUAJIMALPA DE MORELOS",19.3564739,-99.2662522,"19.3564739,-99.2662522"
Primaria,OVIDIO DECROLY,MATUTINO,TREBOL 37,LA ESTACION,TLAHUAC,Particular,"TREBOL 37, LA ESTACION, TLAHUAC",19.310522,-99.0425977,"19.310522,-99.0425977"
Primaria,COLEGIO MOCTEZUMA I,MATUTINO,CALLE 17 No. 5,MOCTEZUMA 1A SECCION,VENUSTIANO CARRANZA,Particular,"CALLE 17 No. 5, MOCTEZUMA 1A SECCION, VENUSTIANO CARRANZA",19.4235904,-99.1018872,"19.4235904,-99.1018872"
Primaria,LICEO ROBERT OWEN,MATUTINO,CDA JOSE MARIA DE PINO SUAREZ M-6 L-278,LA GUADALUPITA TULYEHUALCO,XOCHIMILCO,Particular,"CDA JOSE MARIA DE PINO SUAREZ M-6 L-278, LA GUADALUPITA TULYEHUALCO, XOCHIMILCO",19.2644944,-99.1016955,"19.2644944,-99.1016955"
Primaria,COLEGIO ARBOLEDA,MATUTINO,AV. TEPALCATES NO. 122,TEPALCATES,IZTAPALAPA,Particular,"AV. TEPALCATES NO. 122, TEPALCATES, IZTAPALAPA",19.3916358,-99.0557268,"19.3916358,-99.0557268"
Primaria,JUAN RUÍZ DE ALARCÓN,MATUTINO,NICOLAS CATALAN LOTE 6 MANZANA 17 NO 25,PARAJE SAN JUAN JOYA,IZTAPALAPA,Particular,"NICOLAS CATALAN LOTE 6 MANZANA 17 NO 25, PARAJE SAN JUAN JOYA, IZTAPALAPA",19.3372558,-99.0651488,"19.3372558,-99.0651488"
Primaria,INSTITUTO MEXICANO PEDAGOGICO ESMERALDA,MATUTINO,CALLE NORTE 94 NO 8310,ESMERALDA,GUSTAVO A. MADERO,Particular,"CALLE NORTE 94 NO 8310, ESMERALDA, GUSTAVO A. MADERO",19.484127,-99.086565,"19.484127,-99.086565"
Primaria,INSTITUTO CONTINENTAL LEXINGTON,MATUTINO,HACIENDA SAN NICOLAS TOLENTINO NUM.13,ARBOLEDAS DEL SUR,TLALPAN,Particular,"HACIENDA SAN NICOLAS TOLENTINO NUM.13, ARBOLEDAS DEL SUR, TLALPAN",19.2946703,-99.1358921,"19.2946703,-99.1358921"
Primaria,WHARTON,MATUTINO,CALZADA DEL HUESO No. 930,EL  MIRADOR,COYOACAN,Particular,"CALZADA DEL HUESO No. 930, EL  MIRADOR, COYOACAN",19.2999405,-99.1099869,"19.2999405,-99.1099869"
Primaria,LICEO HIRONDELLE,MATUTINO,AMÉRICA No. 133,PARQUE SAN ANDRES,COYOACAN,Particular,"AMÉRICA No. 133, PARQUE SAN ANDRES, COYOACAN",19.3453484,-99.1506705,"19.3453484,-99.1506705"
Primaria,INSTITUTO BENEMERITO JUÁREZ,MATUTINO,PROL NORTE DEL COMERCIO No. 24-26,SAN JUAN IXTAYOPAN,TLAHUAC,Particular,"PROL NORTE DEL COMERCIO No. 24-26, SAN JUAN IXTAYOPAN, TLAHUAC",19.2440969,-98.9973968,"19.2440969,-98.9973968"
Primaria,COLEGIO ARISTOTELES,MATUTINO,MADRESELVA NO 183,XALTOCAN,XOCHIMILCO,Particular,"MADRESELVA NO 183, XALTOCAN, XOCHIMILCO",19.2486645,-99.1023886,"19.2486645,-99.1023886"
Primaria,AMERIQUE,MATUTINO,ESTADO DE NAYARIT # 15,LA PROVIDENCIA,GUSTAVO A. MADERO,Particular,"ESTADO DE NAYARIT # 15, LA PROVIDENCIA, GUSTAVO A. MADERO",19.4799529,-99.0714487,"19.4799529,-99.0714487"
Primaria,CENTRO EDUCATIVO MONTESSORI ISKU IREKHORENI,MATUTINO,AV. PROL. DIVISION DEL NORTE NO. 35,SANTIAGO TULYEHUALCO,XOCHIMILCO,Particular,"AV. PROL. DIVISION DEL NORTE NO. 35, SANTIAGO TULYEHUALCO, XOCHIMILCO",19.2542326,-99.010281,"19.2542326,-99.010281"
Primaria,ANA SULLIVAN,MATUTINO,2DO. RETORNO DE VILLA FRANQUEZA S/N,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"2DO. RETORNO DE VILLA FRANQUEZA S/N, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.325814,-99.039688,"19.325814,-99.039688"
Primaria,CENTRO EDUCATIVO VALLE DE ANAHUAC,MATUTINO,ROSALITA NO. 403-A,EL MOLINO TEZONCO,IZTAPALAPA,Particular,"ROSALITA NO. 403-A, EL MOLINO TEZONCO, IZTAPALAPA",19.2939304,-99.0668089,"19.2939304,-99.0668089"
Primaria,COLEGIO NEW SOUTH WALES,MATUTINO,AVENIDA. MEXICO NO 714,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,Particular,"AVENIDA. MEXICO NO 714, SAN JERONIMO LIDICE, LA MAGDALENA CONTRERAS",19.3206096,-99.222647,"19.3206096,-99.222647"
Primaria,CENTRO PEDAGOGICO INTERACTIVO CIMAT,MATUTINO,RET. 47 DE CECILIO ROBELO No. 14,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"RET. 47 DE CECILIO ROBELO No. 14, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4194833,-99.1031383,"19.4194833,-99.1031383"
Primaria,FUNDADORES DEL SABER,MATUTINO,TENOCHTITLAN NUMERO 66,SANTA ISABEL TOLA,GUSTAVO A. MADERO,Particular,"TENOCHTITLAN NUMERO 66, SANTA ISABEL TOLA, GUSTAVO A. MADERO",19.5000526,-99.1153477,"19.5000526,-99.1153477"
Primaria,CENTRO ESCOLAR CANADIENSE,MATUTINO,ORIENTE 217 No. 20,CUCHILLA AGRICOLA ORIENTAL,IZTACALCO,Particular,"ORIENTE 217 No. 20, CUCHILLA AGRICOLA ORIENTAL, IZTACALCO",19.406349,-99.0813185,"19.406349,-99.0813185"
Primaria,JOHN FITZGERALD KENNEDY,MATUTINO,AV. XOCHIMILCO No. 195,SANTA CRUZ XOCHITEPEC,XOCHIMILCO,Particular,"AV. XOCHIMILCO No. 195, SANTA CRUZ XOCHITEPEC, XOCHIMILCO",19.2557266,-99.1265703,"19.2557266,-99.1265703"
Primaria,COLEGIO BILINGÜE TLAMACHTILOYAN,MATUTINO,CAPULIN NO 227,SAN JOSE DE LAS PERITAS,XOCHIMILCO,Particular,"CAPULIN NO 227, SAN JOSE DE LAS PERITAS, XOCHIMILCO",19.2721129,-99.1239575,"19.2721129,-99.1239575"
Primaria,COLEGIO ALGARI,MATUTINO,AGUSTIN DIAZ NO 20,MIGUEL HIDALGO,TLALPAN,Particular,"AGUSTIN DIAZ NO 20, MIGUEL HIDALGO, TLALPAN",19.2912793,-99.0349584,"19.2912793,-99.0349584"
Primaria,WILLIAM THOMSON,MATUTINO,AV. CARACOL No. 118,CARACOL,VENUSTIANO CARRANZA,Particular,"AV. CARACOL No. 118, CARACOL, VENUSTIANO CARRANZA",19.425435,-99.067933,"19.425435,-99.067933"
Primaria,COLEGIO VIRGILIO URIBE,MATUTINO,TASMANIA 321,COSMOPOLITA,AZCAPOTZALCO,Particular,"TASMANIA 321, COSMOPOLITA, AZCAPOTZALCO",19.4734085,-99.1623292,"19.4734085,-99.1623292"
